countyname,districtname,schoolname,countycode,districtcode,schoolcode,charternumber,elarts_score,enrollment_star_s,math_score,zipcode,freem_frac_s,frpm_frac_s,enrollment_s,ell_frac_s,fep_frac_s,edi_s,re_aian_frac_s,re_asian_frac_s,re_baa_frac_s,re_fil_frac_s,re_hl_frac_s,re_hpi_frac_s,re_tom_frac_s,re_nr_frac_s,re_wht_frac_s,yrcal_s,te_1yr_frac_s,te_2yr_frac_s,te_fte_s,te_avgyr_s,unified_d,enrollment_d,ell_frac_d,fep_frac_d,frpm_frac_d,edi_d,re_aian_frac_d,re_asian_frac_d,re_baa_frac_d,re_fil_frac_d,re_hl_frac_d,re_hpi_frac_d,re_tom_frac_d,re_nr_frac_d,re_wht_frac_d,te_1yr_frac_d,te_2yr_frac_d,te_fte_d,te_salary_high_d,te_salary_low_d,te_salary_avg_d,te_days_d,te_serdays_d,exp_total_d,exp_1000_1999_d,exp_2000_2999_d,exp_3000_3999_d,exp_4000_4999_d,exp_5000_5999_d,exp_6000_6999_d,exp_7000_7999_d,exp_8000_8999_d,expoc_1000_1999_d,expoc_2000_2999_d,expoc_3000_3999_d,expoc_4000_4999_d,expoc_5000_5999_d,rev_total_d,revoc_8010_8099_d,revoc_8100_8299_d,revoc_8300_8599_d,revoc_8600_8799_d,age_frac_1_4_z,age_frac_5_17_z,age_frac_18_24_z,age_frac_25_34_z,age_frac_35_44_z,age_frac_45_54_z,age_frac_55_64_z,age_frac_65_74_z,age_frac_75_older_z,pop_1_older_z,sex_frac_male_z,sex_frac_female_z,ms_frac_never_married_z,ms_frac_now_married_z,ms_frac_now_divorced_z,ms_frac_now_widowed_z,ed_frac_lt_hs_z,ed_frac_hs_z,ed_frac_sc_z,ed_frac_ba_z,ed_frac_grd_z,hs_frac_own_z,hs_frac_rent_z,med_income_z,moved_frac_samecounty_z,moved_frac_difcounty_z,moved_frac_difstate_z,moved_frac_abroad_z,testscore,str_s,str_d,te_tot_fte_rat_s,te_tot_fte_rat_d,ada_enrollment_ratio_d,la_unified_d,sd_unified_d,charter_s
Riverside,Lake Elsinore Unified,Rice Canyon Elementary,33,75176,6118442,0,385.3999939,611,402.6000061,92530,0.42840001,0.541400015,894,0.140000001,0.081999995,43,0.006,0.022,0.043000001,0.007,0.51700002,0.002,0.027999999,0,0.375999987,0,0,0,38.5,12,1,22137,0.144999996,0.19600001,0.601999998,42,0.006,0.021,0.045000002,0.006,0.540000021,0.005,0.032000002,0.002,0.342999995,0.007494647,0.022483939,928.9000244,89763,37173,72819,180,184,8154,5147,662,685,79,89,118,404,910,4053,1210,1714,348,799,7753,5471,563,1104,615,0.068726301,0.253968596,0.104203992,0.133494437,0.157826751,0.136598468,0.082871549,0.035748512,0.026561392,48002,0.511249542,0.488750458,0.352692604,0.469710022,0.133642852,0.043954518,0.276553988,0.313304245,0.316975653,0.064013086,0.029153036,0.611948371,0.388051599,23215,0.17899999,0.041999999,0.007,0.001,788,23.22077942,23.83141327,1.012987018,1.005490303,0.924244463,0,0,0
Riverside,Lake Elsinore Unified,Tuscany Hills Elementary,33,75176,6111082,0,394.3999939,557,413.2000122,92532,0.246000007,0.308099985,805,0.093999997,0.035,41,0.003,0.035,0.051999997,0.009,0.234999999,0.01,0.046,0.014,0.59799999,0,0,0.030303031,33,14,1,22137,0.144999996,0.19600001,0.601999998,42,0.006,0.021,0.045000002,0.006,0.540000021,0.005,0.032000002,0.002,0.342999995,0.007494647,0.022483939,928.9000244,89763,37173,72819,180,184,8154,5147,662,685,79,89,118,404,910,4053,1210,1714,348,799,7753,5471,563,1104,615,0.06244839,0.237768367,0.105284892,0.147450447,0.191990092,0.11808423,0.064461187,0.051713459,0.020798927,19376,0.483846009,0.516153991,0.297822982,0.570053935,0.119292974,0.012830137,0.133344904,0.236826107,0.39326331,0.167202011,0.069363661,0.713614762,0.286385208,33590,0.113999993,0.055,0.014,0,807.5999756,24.39393997,23.83141327,1,1.005490303,0.924244463,0,0,0
Riverside,Lake Elsinore Unified,Cottonwood Canyon,33,75176,6120455,0,379.5,598,398.7999878,92532,0.263200015,0.353100002,912,0.059,0.055999998,44,0.007,0.023,0.041999999,0.02,0.287999988,0.003,0.056999996,0.002,0.557999969,0,0.027777778,0,36,11,1,22137,0.144999996,0.19600001,0.601999998,42,0.006,0.021,0.045000002,0.006,0.540000021,0.005,0.032000002,0.002,0.342999995,0.007494647,0.022483939,928.9000244,89763,37173,72819,180,184,8154,5147,662,685,79,89,118,404,910,4053,1210,1714,348,799,7753,5471,563,1104,615,0.06244839,0.237768367,0.105284892,0.147450447,0.191990092,0.11808423,0.064461187,0.051713459,0.020798927,19376,0.483846009,0.516153991,0.297822982,0.570053935,0.119292974,0.012830137,0.133344904,0.236826107,0.39326331,0.167202011,0.069363661,0.713614762,0.286385208,33590,0.113999993,0.055,0.014,0,778.2999878,25.33333397,23.83141327,1,1.005490303,0.924244463,0,0,0
Riverside,Menifee Union Elementary,Herk Bouris Elementary,33,67116,125906,0,359.1000061,347,420.6000061,92532,0.403899997,0.505900025,510,0.133000001,0.086000003,44,0,0.016000001,0.027999999,0.030999999,0.504000008,0.004,0.040999997,0.002,0.375,0,0.041666668,0,21.5,13,0,9955,0.098000005,0.077,0.395999998,49,0.002,0.024,0.055999998,0.033,0.425999999,0.007,0.043000001,0.002,0.407999992,0.048387095,0.023041476,414,84698,37772,73750,180,184,7070,4657,711,430,0,0,0,520,752,3809,1090,1345,217,616,6814,5041,246,897,629,0.06244839,0.237768367,0.105284892,0.147450447,0.191990092,0.11808423,0.064461187,0.051713459,0.020798927,19376,0.483846009,0.516153991,0.297822982,0.570053935,0.119292974,0.012830137,0.133344904,0.236826107,0.39326331,0.167202011,0.069363661,0.713614762,0.286385208,33590,0.113999993,0.055,0.014,0,779.7000122,23.7209301,24.04589462,1.116279125,1.048309207,0.862179816,0,0,0
Riverside,Hemet Unified,Hamilton Elementary,33,67082,107359,0,355.2000122,353,377.6000061,92539,0.695200026,0.79610002,456,0.136999995,0.064000003,41,0.081,0,0,0.004,0.377000004,0.002,0.004,0.002,0.529000044,0,0.083333336,0.041666668,21.39999962,9,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.043752924,0.134534389,0.080018722,0.133598506,0.039775386,0.172204018,0.179925129,0.097332709,0.118858211,4274,0.460926533,0.539073467,0.266251355,0.467497289,0.179035753,0.087215602,0.232492119,0.335646689,0.365930587,0.05741325,0.00851735,0.759202838,0.240797192,17253,0.008,0.044,0.027999999,0.003,732.8000488,21.30841064,24.41905022,1.121495366,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,McSweeny Elementary,33,67082,101121,0,339.2000122,524,356.7000122,92543,0.722899973,0.870100021,747,0.191,0.118000001,40,0.007,0.005,0.058000002,0.007,0.597000003,0.009,0.043000001,0,0.273999989,0,0.03125,0,31.5,14,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.067366473,0.195210695,0.090835892,0.128500283,0.097843915,0.120299406,0.100169979,0.095756419,0.104016937,33533,0.482778162,0.517221868,0.308825761,0.381890357,0.207741633,0.10154222,0.260815412,0.33507058,0.313947052,0.06226363,0.02790333,0.482720017,0.517279983,16700,0.21100001,0.051999997,0.008,0.006,695.9000244,23.7142849,24.41905022,1.015873075,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Jacob Wiens,33,67082,6118731,0,342,481,350.1000061,92543,0.895099998,0.965900004,734,0.289000005,0.054000001,36,0.001,0.004,0.125,0.003,0.661000013,0,0.029999999,0,0.175999999,0,0,0,31,10,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.067366473,0.195210695,0.090835892,0.128500283,0.097843915,0.120299406,0.100169979,0.095756419,0.104016937,33533,0.482778162,0.517221868,0.308825761,0.381890357,0.207741633,0.10154222,0.260815412,0.33507058,0.313947052,0.06226363,0.02790333,0.482720017,0.517279983,16700,0.21100001,0.051999997,0.008,0.006,692.0999756,23.67741966,24.41905022,1.032258034,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Bautista Creek Elementary,33,67082,6110415,0,372.1000061,649,403.8999939,92544,0.528999984,0.662400007,930,0.075000003,0.068000004,48,0.027999999,0.012999999,0.050000001,0.008,0.430999994,0.008,0.051999997,0,0.412,0,0,0.075000003,38.5,12,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.05363458,0.206856936,0.102245852,0.119433247,0.118554726,0.137093693,0.11418467,0.077714957,0.070281349,44393,0.501926005,0.498074025,0.300494581,0.491757154,0.145500541,0.062247742,0.184870973,0.298091203,0.369388491,0.082502648,0.065146692,0.651584506,0.348415464,21611,0.130999997,0.02,0.011,0.002,776,24.15584373,24.41905022,1.038961053,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Little Lake Elementary,33,67082,6032122,0,358.7000122,549,386,92544,0.631099999,0.772199988,843,0.158000007,0.049000002,45,0.017999999,0.006,0.056999996,0.002,0.476999998,0.001,0.037999999,0,0.400999993,0,0.054054055,0.054054055,37,13,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.05363458,0.206856936,0.102245852,0.119433247,0.118554726,0.137093693,0.11418467,0.077714957,0.070281349,44393,0.501926005,0.498074025,0.300494581,0.491757154,0.145500541,0.062247742,0.184870973,0.298091203,0.369388491,0.082502648,0.065146692,0.651584506,0.348415464,21611,0.130999997,0.02,0.011,0.002,744.7000122,22.78378296,24.41905022,1,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Fruitvale Elementary,33,67082,6109805,0,350.8999939,599,375.6000061,92545,0.730400026,0.857599974,920,0.216000006,0.081999995,40,0.001,0.011,0.096000001,0.016000001,0.611999989,0.002,0.037999999,0,0.223999992,0,0,0,35.20000076,10,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.055176917,0.174670324,0.077399135,0.10165818,0.096748926,0.095443271,0.124663793,0.122470297,0.151769161,38295,0.471654266,0.528345764,0.225520238,0.48601386,0.166865617,0.121600255,0.177767724,0.319348633,0.359757245,0.086132154,0.056994233,0.657551169,0.342448801,22115,0.192999989,0.025,0.017999999,0.003,726.5,26.13636398,24.41905022,1.051136374,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Cawston Elementary,33,67082,102772,0,362.6000061,542,373.2000122,92545,0.50849998,0.682900012,820,0.141000003,0.106000006,49,0.011,0.015,0.088,0.02,0.47299999,0.005,0.048,0.001,0.340000004,0,0.057142857,0,34.59999847,12,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.055176917,0.174670324,0.077399135,0.10165818,0.096748926,0.095443271,0.124663793,0.122470297,0.151769161,38295,0.471654266,0.528345764,0.225520238,0.48601386,0.166865617,0.121600255,0.177767724,0.319348633,0.359757245,0.086132154,0.056994233,0.657551169,0.342448801,22115,0.192999989,0.025,0.017999999,0.003,735.8000488,23.69942284,24.41905022,1.011560798,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Harmony Elementary,33,67082,101139,0,370.2999878,619,400,92545,0.547500014,0.714900017,884,0.177000001,0.083000004,48,0.003,0.015,0.079999998,0.016000001,0.479999989,0.006,0.056999996,0,0.344000012,0,0,0,35,16,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.055176917,0.174670324,0.077399135,0.10165818,0.096748926,0.095443271,0.124663793,0.122470297,0.151769161,38295,0.471654266,0.528345764,0.225520238,0.48601386,0.166865617,0.121600255,0.177767724,0.319348633,0.359757245,0.086132154,0.056994233,0.657551169,0.342448801,22115,0.192999989,0.025,0.017999999,0.003,770.2999878,25.25714302,24.41905022,1,0.997523069,0.913642883,0,0,0
Riverside,Hemet Unified,Idyllwild,33,67082,6032114,0,379.3999939,213,426.2000122,92549,0.453900009,0.585099995,282,0.096000001,0.064000003,36,0.007,0.017999999,0,0,0.287,0.007,0.050000001,0,0.630999982,0,0,0,16.60000038,15,1,21689,0.134000003,0.137999997,0.768000007,45,0.011,0.012,0.077,0.01,0.513000011,0.005,0.033,0,0.339000016,0.05530474,0.030474041,888.2000122,84995,42721,68193,175,178,8753,5051,999,1052,103,3,0,513,778,3882,1582,1710,435,881,8819,5507,824,1164,1324,0.022188604,0.036812909,0.100857288,0.068078667,0.04236006,0.2304589,0.257186085,0.164901659,0.077155821,1983,0.482602119,0.517397881,0.257770628,0.549303293,0.148445874,0.044480171,0.036014404,0.328331321,0.301320523,0.199879959,0.134453788,0.753837705,0.24616228,28190,0.101999998,0.016000001,0.017000001,0.014,805.5999756,16.98795128,24.41905022,1.02409637,0.997523069,0.913642883,0,0,0
Riverside,Moreno Valley Unified,Armada Elementary,33,67124,6032288,0,332.5,458,337.7999878,92551,0.843900025,0.912800014,711,0.414000005,0.061999999,27,0.003,0.003,0.170000002,0.008,0.748000026,0.01,0.017000001,0,0.040999997,0,0.037037037,0,27,12,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.073536575,0.253671616,0.131099045,0.130646616,0.142235681,0.112027563,0.098454796,0.028468017,0.029860096,28734,0.483817071,0.516182899,0.381970823,0.447727591,0.134702876,0.035598706,0.276967555,0.271570832,0.323867649,0.10568583,0.021908127,0.638433635,0.361566365,21972,0.108000003,0.048,0.001,0.003,670.2999878,26.33333397,23.82914925,1,1.016648531,0.94227463,0,0,0
Riverside,Val Verde Unified,Bethune (Mary McLeod) Elementa,33,75242,6109565,0,361.7999878,504,383.1000061,92551,0.667100012,0.844500005,733,0.268000007,0.079999998,37,0,0.025999999,0.209999993,0.011,0.619000018,0.008,0.025999999,0.048,0.051999997,0,0.161290318,0.064516127,31,7,1,19832,0.247000009,0.240999997,0.828999996,28,0.003,0.016000001,0.144999996,0.016000001,0.728000045,0.003,0.012,0.018999999,0.058000002,0.111675128,0.040609136,784.4000244,87453,44302,70581,180,183,8411,5176,945,663,48,0,0,439,939,3789,1263,1424,248,1445,8388,5550,483,1006,1349,0.073536575,0.253671616,0.131099045,0.130646616,0.142235681,0.112027563,0.098454796,0.028468017,0.029860096,28734,0.483817071,0.516182899,0.381970823,0.447727591,0.134702876,0.035598706,0.276967555,0.271570832,0.323867649,0.10568583,0.021908127,0.638433635,0.361566365,21972,0.108000003,0.048,0.001,0.003,744.9000244,23.64516068,25.28301811,1,1.004589438,0.955778539,0,0,0
Riverside,Val Verde Unified,Rainbow Ridge Elementary,33,75242,6108039,0,367.2999878,501,398.7000122,92551,0.751600027,0.874499977,797,0.364000022,0.081999995,27,0.006,0.014,0.136000007,0.006,0.749000013,0.005,0.012999999,0.011,0.059999999,0,0.272727281,0.060606062,33,8,1,19832,0.247000009,0.240999997,0.828999996,28,0.003,0.016000001,0.144999996,0.016000001,0.728000045,0.003,0.012,0.018999999,0.058000002,0.111675128,0.040609136,784.4000244,87453,44302,70581,180,183,8411,5176,945,663,48,0,0,439,939,3789,1263,1424,248,1445,8388,5550,483,1006,1349,0.073536575,0.253671616,0.131099045,0.130646616,0.142235681,0.112027563,0.098454796,0.028468017,0.029860096,28734,0.483817071,0.516182899,0.381970823,0.447727591,0.134702876,0.035598706,0.276967555,0.271570832,0.323867649,0.10568583,0.021908127,0.638433635,0.361566365,21972,0.108000003,0.048,0.001,0.003,766,24.15151596,25.28301811,1,1.004589438,0.955778539,0,0,0
Riverside,Val Verde Unified,Victoriano Elementary,33,75242,6108047,0,379.7000122,506,417.2000122,92551,0.582099974,0.724600017,737,0.172999993,0.046999998,47,0.001,0.027000001,0.247000009,0.034000002,0.502000034,0.003,0.023,0.059999999,0.103,0,0.111111112,0,27,10,1,19832,0.247000009,0.240999997,0.828999996,28,0.003,0.016000001,0.144999996,0.016000001,0.728000045,0.003,0.012,0.018999999,0.058000002,0.111675128,0.040609136,784.4000244,87453,44302,70581,180,183,8411,5176,945,663,48,0,0,439,939,3789,1263,1424,248,1445,8388,5550,483,1006,1349,0.073536575,0.253671616,0.131099045,0.130646616,0.142235681,0.112027563,0.098454796,0.028468017,0.029860096,28734,0.483817071,0.516182899,0.381970823,0.447727591,0.134702876,0.035598706,0.276967555,0.271570832,0.323867649,0.10568583,0.021908127,0.638433635,0.361566365,21972,0.108000003,0.048,0.001,0.003,796.9000244,27.29629707,25.28301811,1,1.004589438,0.955778539,0,0,0
Riverside,Moreno Valley Unified,TownGate Elementary,33,67124,102731,0,342.6000061,603,327.8999939,92553,0.727500021,0.849099994,921,0.347000003,0.074000001,40,0.001,0.046,0.222000003,0.015,0.621999979,0.005,0.029000001,0.001,0.059,0,0.027777778,0,34.5,12,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,670.5,26.69565201,23.82914925,1.043478251,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Hendrick Ranch Elementary,33,67124,6108724,0,354.5,496,382.8999939,92553,0.772499979,0.908399999,699,0.359000027,0.079000004,32,0.006,0.011,0.162,0.007,0.706999958,0.001,0.022,0,0.083999999,0,0.03846154,0,26,13,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,737.4000244,26.88461494,23.82914925,1,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Bear Valley Elementary,33,67124,6107890,0,342.5,614,352.7999878,92553,0.671000004,0.815900028,918,0.324000001,0.072999999,32,0.003,0.021,0.143000007,0.017000001,0.703999996,0.01,0.032000002,0.002,0.068999998,0,0,0,33,15,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,695.2999878,27.81818199,23.82914925,1.030303001,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Chaparral Hills Elementary,33,67124,6106967,0,364,511,378.7000122,92553,0.803300023,0.885599971,778,0.381999999,0.098999999,26,0.001,0.015,0.134000003,0.008,0.761999965,0.004,0.022,0.001,0.053000003,0,0,0.068965517,28.5,13,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,742.7000122,27.29824638,23.82914925,1.017543912,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Edgemont Elementary,33,67124,6032304,0,355.1000061,464,365.7000122,92553,0.908800006,0.951699972,724,0.565999985,0.126000002,17,0.004,0.004,0.083999999,0.003,0.851999998,0.017000001,0.017999999,0,0.017999999,0,0.02631579,0,37.5,12,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,720.8000488,19.30666733,23.82914925,1.013333321,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Ramona Elementary,33,67124,6104582,0,347.8999939,526,353.1000061,92553,0.851400018,0.932799995,774,0.417999983,0.101999998,22,0,0.01,0.106000006,0.003,0.796000004,0.017000001,0.022,0.003,0.044,0,0.034482758,0.137931034,29.20000076,6,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,701,26.50684929,23.82914925,0.993150651,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Sunnymeadows Elementary,33,67124,6103519,0,339.2000122,461,333.5,92553,0.779200017,0.877499998,702,0.452000022,0.091000006,22,0.003,0.017000001,0.101000004,0.004,0.803000033,0.014,0.016000001,0,0.040999997,0,0.079999998,0,25,16,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,672.7000122,28.07999992,23.82914925,1,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Sunnymead Elementary,33,67124,6032338,0,340.6000061,540,332.1000061,92553,0.85650003,0.928200006,836,0.500999987,0.081,24,0.001,0.012999999,0.134000003,0.005,0.780999959,0.007,0.018999999,0,0.039999999,0,0.025641026,0,32.59999847,12,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,672.7000122,25.64417267,23.82914925,1.196319103,1.016648531,0.94227463,0,0,0
Riverside,Moreno Valley Unified,Serrano Elementary,33,67124,6106041,0,350.8999939,443,366.7999878,92553,0.839600027,0.940299988,636,0.469000012,0.085000001,21,0,0.014,0.079999998,0.012999999,0.813000023,0.017000001,0.02,0,0.043000001,0,0,0,20,15,1,34924,0.223999992,0.202000007,0.811999977,36,0.003,0.02,0.171000004,0.017000001,0.665000021,0.007,0.018999999,0.001,0.096000001,0.042953022,0.016778523,1465.599976,87021,43508,69819,175,177,7893,5138,826,593,1,3,16,265,992,3987,1252,1586,265,716,8011,5423,635,1830,123,0.069196999,0.267076373,0.126021475,0.149145678,0.139393523,0.120551094,0.070250556,0.036253124,0.022111164,74035,0.489430666,0.510569334,0.408816695,0.42444548,0.128185615,0.038552206,0.346529692,0.264387459,0.288979888,0.077469915,0.022633074,0.529424548,0.470575452,19691,0.148000002,0.030999999,0.005,0.006,717.6999512,31.79999924,23.82914925,1.049999952,1.016648531,0.94227463,0,0,0
